Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|     108 |         108 |       00:01:16 |       96.01% |       95.38% |       0.1301 |       0.1572 |          0.0100 |
|     109 |         109 |       00:01:16 |       96.12% |       95.35% |       0.1284 |       0.1583 |          0.0100 |
|     110 |         110 |       00:01:17 |       96.04% |       95.31% |       0.1293 |       0.1591 |          0.0100 |
|     111 |         111 |       00:01:18 |       96.07% |       95.43% |       0.1297 |       0.1587 |          0.0100 |
|     112 |         112 |       00:01:18 |       96.19% |       95.31% |       0.1267 |       0.1590 |          0.0100 |
|     113 |         113 |       00:01:19 |       96.27% |       95.23% |       0.1243 |       0.1583 |          0.0100 |
|     114 |         114 |       00:01:20 |       96.22% |       95.32% |       0.1246 |       0.1586 |          0.0100 |
|     115 |         115 |       00:01:20 |       96.14% |       95.38% |       0.1253 |       0.1572 |          0.0100 |
|     116 |         116 |       00:01:21 |       96.24% |       95.50% |       0.1228 |       0.1560 |          0.0100 |
|     117 |         117 |       00:01:22 |       96.36% |       95.48% |       0.1207 |       0.1561 |          0.0100 |
|     118 |         118 |       00:01:22 |       96.30% |       95.35% |       0.1220 |       0.1572 |          0.0100 |
|     119 |         119 |       00:01:23 |       96.29% |       95.25% |       0.1217 |       0.1562 |          0.0100 |
|     120 |         120 |       00:01:24 |       96.35% |       95.32% |       0.1213 |       0.1562 |          0.0100 |
|     121 |         121 |       00:01:24 |       96.35% |       95.15% |       0.1200 |       0.1572 |          0.0100 |
|     122 |         122 |       00:01:25 |       96.33% |       95.25% |       0.1214 |       0.1557 |          0.0100 |
|     123 |         123 |       00:01:26 |       96.29% |       95.30% |       0.1222 |       0.1532 |          0.0100 |
|     124 |         124 |       00:01:26 |       96.38% |       95.45% |       0.1207 |       0.1525 |          0.0100 |
|     125 |         125 |       00:01:27 |       96.39% |       95.33% |       0.1199 |       0.1549 |          0.0100 |
|     126 |         126 |       00:01:28 |       96.40% |       95.42% |       0.1200 |       0.1537 |          0.0100 |
|     127 |         127 |       00:01:28 |       96.37% |       95.48% |       0.1212 |       0.1539 |          0.0100 |
|     128 |         128 |       00:01:29 |       96.39% |       95.49% |       0.1201 |       0.1516 |          0.0100 |
|     129 |         129 |       00:01:30 |       96.41% |       95.40% |       0.1194 |       0.1521 |          0.0100 |
|     130 |         130 |       00:01:30 |       96.39% |       95.65% |       0.1193 |       0.1493 |          0.0100 |
|     131 |         131 |       00:01:31 |       96.46% |       95.69% |       0.1199 |       0.1478 |          0.0100 |
|     132 |         132 |       00:01:32 |       96.40% |       95.70% |       0.1204 |       0.1493 |          0.0100 |
|     133 |         133 |       00:01:32 |       96.42% |       95.51% |       0.1190 |       0.1493 |          0.0100 |
|     134 |         134 |       00:01:33 |       96.44% |       95.59% |       0.1191 |       0.1491 |          0.0100 |
|     135 |         135 |       00:01:34 |       96.42% |       95.64% |       0.1197 |       0.1518 |          0.0100 |
|     136 |         136 |       00:01:34 |       96.31% |       95.42% |       0.1221 |       0.1547 |          0.0100 |
|     137 |         137 |       00:01:35 |       96.24% |       95.45% |       0.1224 |       0.1549 |          0.0100 |
|     138 |         138 |       00:01:36 |       96.30% |       95.40% |       0.1217 |       0.1565 |          0.0100 |
|     139 |         139 |       00:01:37 |       96.27% |       95.53% |       0.1220 |       0.1561 |          0.0100 |
|     140 |         140 |       00:01:37 |       96.21% |       95.50% |       0.1229 |       0.1541 |          0.0100 |
|     141 |         141 |       00:01:38 |       96.26% |       95.45% |       0.1217 |       0.1537 |          0.0100 |
|     142 |         142 |       00:01:39 |       96.30% |       95.51% |       0.1205 |       0.1519 |          0.0100 |
|     143 |         143 |       00:01:39 |       96.37% |       95.32% |       0.1182 |       0.1514 |          0.0100 |
|     144 |         144 |       00:01:40 |       96.42% |       95.40% |       0.1170 |       0.1527 |          0.0100 |
|     145 |         145 |       00:01:41 |       96.45% |       95.43% |       0.1161 |       0.1522 |          0.0100 |
|     146 |         146 |       00:01:41 |       96.41% |       95.31% |       0.1182 |       0.1525 |          0.0100 |
|     147 |         147 |       00:01:42 |       96.38% |       95.34% |       0.1197 |       0.1543 |          0.0100 |
|     148 |         148 |       00:01:43 |       96.26% |       95.33% |       0.1215 |       0.1549 |          0.0100 |
|     149 |         149 |       00:01:43 |       96.25% |       95.38% |       0.1220 |       0.1540 |          0.0100 |
|     150 |         150 |       00:01:44 |       96.26% |       95.42% |       0.1214 |       0.1545 |          0.0100 |
|     151 |         151 |       00:01:45 |       96.32% |       95.57% |       0.1212 |       0.1535 |          0.0100 |
|     152 |         152 |       00:01:45 |       96.33% |       95.57% |       0.1203 |       0.1539 |          0.0100 |
|     153 |         153 |       00:01:46 |       96.34% |       95.44% |       0.1197 |       0.1571 |          0.0100 |
|     154 |         154 |       00:01:47 |       96.27% |       95.32% |       0.1202 |       0.1585 |          0.0100 |
|     155 |         155 |       00:01:47 |       96.31% |       95.35% |       0.1196 |       0.1586 |          0.0100 |
|     156 |         156 |       00:01:48 |       96.36% |       95.26% |       0.1178 |       0.1617 |          0.0100 |
|     157 |         157 |       00:01:49 |       96.43% |       95.31% |       0.1171 |       0.1585 |          0.0100 |
|     158 |         158 |       00:01:49 |       96.50% |       95.45% |       0.1156 |       0.1548 |          0.0100 |
|     159 |         159 |       00:01:50 |       96.54% |       95.31% |       0.1125 |       0.1541 |          0.0100 |
|     160 |         160 |       00:01:51 |       96.63% |       95.48% |       0.1108 |       0.1510 |          0.0100 |
|     161 |         161 |       00:01:51 |       96.60% |       95.59% |       0.1104 |       0.1499 |          0.0100 |
|     162 |         162 |       00:01:52 |       96.57% |       95.59% |       0.1104 |       0.1491 |          0.0100 |
|     163 |         163 |       00:01:53 |       96.52% |       95.57% |       0.1102 |       0.1496 |          0.0100 |
|     164 |         164 |       00:01:53 |       96.50% |       95.49% |       0.1102 |       0.1499 |          0.0100 |
|     165 |         165 |       00:01:54 |       96.52% |       95.56% |       0.1099 |       0.1489 |          0.0100 |
|     166 |         166 |       00:01:55 |       96.54% |       95.46% |       0.1101 |       0.1485 |          0.0100 |
|     167 |         167 |       00:01:56 |       96.59% |       95.57% |       0.1101 |       0.1465 |          0.0100 |
|     168 |         168 |       00:01:56 |       96.56% |       95.65% |       0.1095 |       0.1458 |          0.0100 |
|     169 |         169 |       00:01:57 |       96.57% |       95.61% |       0.1088 |       0.1494 |          0.0100 |
|     170 |         170 |       00:01:58 |       96.65% |       95.51% |       0.1086 |       0.1497 |          0.0100 |
|     171 |         171 |       00:01:58 |       96.59% |       95.50% |       0.1090 |       0.1496 |          0.0100 |
